date, pm25, pm10, o3, no2, so2, co
2019/1/8, 10, 22, 21, 8, 1, 2
2019/1/9, 29, 19, 12, , , 1
2019/1/10, 18, 18, 16, 3, 2, 2
2019/1/11, 8, 19, 31, 8, 1, 1
2019/1/12, 7, 25, 25, 5, 1, 1
2019/1/13, 15, , , , 2, 2
2019/1/14, 19, , , , 1, 2
2019/1/15, 27, , , , 2, 3
2019/1/16, 35, 32, 7, 10, 1, 3
2019/1/17, 32, 36, 16, 19, 3, 3
2019/1/18, 24, 21, 14, 12, 1, 2
2019/1/19, 17, 20, 16, 2, 3, 1
2019/1/20, 10, 16, 13, 4, 1, 2
2019/1/21, 10, 23, 18, 5, 1, 2
2019/1/22, 22, 24, 20, 7, 1, 2
2019/1/23, 36, 21, 12, 4, 1, 1
2019/1/24, 22, 32, 36, 9, 1, 1
2019/1/25, 19, 44, 40, 5, 1, 2
2019/1/26, 40, 19, 20, 3, , 2
2019/1/27, 29, 12, 19, 2, 2, 1
2019/1/28, 12, 23, 31, 4, 1, 1
2019/1/29, 13, 23, 35, , 1, 
2019/1/30, 16, 31, 38, 10, 1, 3
2019/1/31, 16, 26, 12, 3, 2, 1
2019/2/1, 13, 30, 17, 4, 1, 2
2019/2/2, 11, 33, 44, , 1, 2
2019/2/3, 25, 33, 43, 6, 1, 3
2019/2/4, 47, 27, 15, 4, 1, 1
2019/2/5, 41, 31, 19, , 1, 2
2019/2/6, 30, 26, 23, 7, 1, 3
2019/2/9, 31, 15, 12, 4, 1, 1
2019/2/10, 18, 15, 19, 5, , 1
2019/2/11, 12, 13, 19, 9, 1, 2
2019/2/12, 14, 13, 15, 4, 1, 1
2019/2/13, 11, 13, 11, 4, 1, 1
2019/2/14, 10, 13, 18, 6, 1, 1
2019/2/15, 10, 14, 15, 6, , 1
2019/2/16, 9, 18, 25, 7, 2, 2
2019/2/17, 21, 16, 25, 9, 1, 3
2019/2/18, 33, 21, 17, 6, 2, 1
2019/2/19, 25, 15, 14, 4, 4, 
2019/2/20, 21, 13, 16, 7, 1, 2
2019/2/21, 11, 18, 12, 5, 4, 1
2019/2/22, 14, 13, 15, 5, 1, 1
2019/2/23, 12, 16, 19, 3, 1, 1
2019/2/24, 10, 17, 30, 5, 1, 2
2019/2/25, 20, 28, 32, 12, , 2
2019/2/26, 29, 28, 21, 8, 1, 2
2019/2/27, 30, 32, 26, 10, 2, 3
2019/2/28, 22, 38, 39, 10, 1, 2
2019/3/1, 29, 30, 40, 12, , 2
2019/3/2, 37, 21, 37, 7, , 1
2019/3/3, 34, 27, 31, 3, , 2
2019/3/4, 28, 27, 19, 7, 1, 1
2019/3/5, 29, 17, 17, 7, 1, 2
2019/3/6, 20, 10, 13, 3, 6, 1
2019/3/7, 9, 18, 18, 9, 2, 2
2019/3/8, 6, 29, 25, 12, 1, 2
2019/3/9, 33, 39, 52, 10, 2, 3
2019/3/10, 56, 29, 24, 7, 1, 3
2019/3/11, 85, 7, 16, 4, 1, 1
2019/3/12, 36, 15, 14, 6, 1, 1
2019/3/13, 7, 15, 14, 8, 2, 1
2019/3/14, 7, 22, 22, 9, 1, 2
2019/3/15, 10, 18, 16, 9, 2, 1
2019/3/16, 17, 18, 32, 6, 1, 2
2019/3/17, 15, 25, 29, 8, 1, 3
2019/3/18, 38, 23, 12, 7, 1, 2
2019/3/19, 28, 14, 11, 5, , 
2019/3/20, 7, 8, 9, 2, , 2
2019/3/21, 8, , , , , 
2019/3/23, 35, 13, 6, 7, 1, 2
2019/3/24, 30, 19, 26, 4, 1, 1
2019/3/25, 12, 35, 17, 3, , 1
2019/3/26, 11, 33, 16, 5, 5, 
2019/3/27, 13, 26, 16, 10, 2, 2
2019/3/28, 19, 23, 24, 14, , 2
2019/3/29, 13, 38, 27, 8, 1, 1
2019/3/30, 14, 9, 15, 3, 1, 
2019/3/31, 5, 9, 14, 3, , 
2018/10/2, 6, 19, 24, 13, , 2
2018/10/3, 15, 20, 22, 6, 1, 1
2018/10/4, 17, , 18, 7, , 
